BST8;BST_NAME;LAND;LAT;LON
71654103;SALOU;SPANIEN;41.077758;1.13152
71655019;CASTELLO-PUERTO;SPANIEN;43.4602;-3.543934
71660027;;SPANIEN;;
71660043;;SPANIEN;;
71660050;;SPANIEN;;
71660068;TARANCON;SPANIEN;40.010515;-3.007446
71660092;;SPANIEN;;
71660118;;SPANIEN;;
71660142;;SPANIEN;;
71660167;;SPANIEN;;
71660175;;SPANIEN;;
71661009;CUENCA;SPANIEN;40.070393;-2.137416
71661025;;SPANIEN;;
71661041;;SPANIEN;;
71661082;;SPANIEN;;
71661124;;SPANIEN;;
71662007;;SPANIEN;;
71662023;;SPANIEN;;
71662031;;SPANIEN;;
71662056;;SPANIEN;;
71662064;;SPANIEN;;
71662072;;SPANIEN;;
71662080;;SPANIEN;;
71662098;;SPANIEN;;
71662114;;SPANIEN;;
71662122;VARA DE QUART;SPANIEN;39.458559;-0.406628
71670000;ZARAGOZA-DELICIAS;SPANIEN;41.649234;-0.909151
71670034;CADRETE;SPANIEN;41.555367;-0.961161
71670042;MARIA DE HUERVA;SPANIEN;41.540099;-0.994615
71670059;BOTORRITA (APD-CGD);SPANIEN;41.505445;-1.028696
71670067;MUEL-MOZOTA;SPANIEN;41.481918;-1.07104
71670091;;SPANIEN;;
71670109;;SPANIEN;;
71670117;;SPANIEN;;
71670133;;SPANIEN;;
71670174;;SPANIEN;;
71670182;;SPANIEN;;
71670216;CALAMOCHA-NUEVA;SPANIEN;40.914979;-1.300875
71670224;ZARAGOZA-DEL.(E.C.);SPANIEN;41.648823;-0.889085
71670232;ZARAGOZA-DELIC./CONT;SPANIEN;41.648823;-0.889085
71671008;;SPANIEN;;
71671024;;SPANIEN;;
71671032;;SPANIEN;;
71671057;;SPANIEN;;
71671073;CELLA;SPANIEN;40.452191;-1.281882
71671099;;SPANIEN;;
71671115;;SPANIEN;;
71671123;;SPANIEN;;
71672006;TERUEL;SPANIEN;40.345688;-1.106435
71672022;;SPANIEN;;
71672030;;SPANIEN;;
71672055;;SPANIEN;;
71672063;MORA DE RUBIELOS;SPANIEN;40.251523;-0.752093
71672089;;SPANIEN;;
71672097;;SPANIEN;;
71672105;;SPANIEN;;
71672113;;SPANIEN;;
71672121;;SPANIEN;;
71672139;;SPANIEN;;
71672154;SEGORBE-CIUDAD;SPANIEN;39.849164;-0.490352
71672170;;SPANIEN;;
71672204;;SPANIEN;;
71672212;;SPANIEN;;
71672246;SAGUNT-PUERTO;SPANIEN;39.664497;-0.226811
71672253;;SPANIEN;;
71690024;;SPANIEN;;
71690065;;SPANIEN;;
71690081;ONTENIENTE;SPANIEN;38.822059;-0.606393
71690115;ALCOY;SPANIEN;38.698707;-0.481094
71691022;SOLLANA;SPANIEN;39.277966;-0.383023
71691030;SUECA;SPANIEN;39.203357;-0.311328
71691055;TAVERNES DE LA VALLD;SPANIEN;39.054982;-0.199157
71691063;;SPANIEN;;
71691071;;SPANIEN;;
71691089;GANDIA MERCANCIAS;SPANIEN;38.968032;-0.184467
71691097;GANDIA PUERTO;SPANIEN;38.968032;-0.184467
71691105;;SPANIEN;;
71692012;QUART DE POBLET;SPANIEN;39.482582;-0.444867
71692020;;SPANIEN;;
71692061;RIBARROJA DEL TURIA;SPANIEN;39.54557;-0.571272
71692079;;SPANIEN;;
71692095;;SPANIEN;;
71700013;VALLECAS;SPANIEN;40.381387;-3.623785
71701003;VICALVARO;SPANIEN;40.398845;-3.607636
71701011;SAN FERNANDO D HENAR;SPANIEN;40.425604;-3.531872
71701029;TORREJON DE ARDOZ;SPANIEN;40.456755;-3.475497
71701037;ALCALA DE HENARES;SPANIEN;40.481979;-3.363542
71701045;MECO;SPANIEN;40.553947;-3.3263
71701052;AZUQUECA;SPANIEN;40.564877;-3.268062
71701060;;SPANIEN;;
71701094;;SPANIEN;;
71701102;TORREJON-CARGAS;SPANIEN;40.456755;-3.475497
71701151;MECO-AXIAL¤;SPANIEN;40.553947;-3.3263
71702001;GUADALAJARA;SPANIEN;40.632489;-3.16017
71702027;YUNQUERA DE HENARES;SPANIEN;40.752348;-3.166671
71702043;;SPANIEN;;
71702076;ESPINOSA DE HENARES;SPANIEN;40.904039;-3.071394
71702092;JADRAQUE;SPANIEN;40.925467;-2.926335
71702100;;SPANIEN;;
71703009;;SPANIEN;;
71703025;SIGUENZA;SPANIEN;41.067066;-2.646226
71704007;;SPANIEN;;
71704015;;SPANIEN;;
71704031;ARCOS DE JALON;SPANIEN;41.217007;-2.276582
71704049;;SPANIEN;;
71705004;ARIZA;SPANIEN;41.311446;-2.057942
71705007;MEDINA DEL CAMPO;SPANIEN;41.308163;-4.915477
71705020;;SPANIEN;;
71705046;;SPANIEN;;
71705053;;SPANIEN;;
71706002;CALATAYUD;SPANIEN;41.353168;-1.646846
71706036;;SPANIEN;;
71706051;MORES;SPANIEN;41.472544;-1.565064
71706077;MORATA DE JALON;SPANIEN;41.475561;-1.478521
71706085;;SPANIEN;;
71707000;;SPANIEN;;
71707034;;SPANIEN;;
71707067;GRISEN;SPANIEN;41.746238;-1.163463
71707083;GRISEN-OPEL MAINSPED;SPANIEN;41.745238;-1.164463
71708008;CASETAS;SPANIEN;41.718652;-1.03707
71708024;UTEBO-MANZALBARBA;SPANIEN;41.704399;-0.980659
71708032;ZARAGOZA-CONTENEDOR;SPANIEN;41.648514;-0.919636
71708057;ZARAGOZA-PLAZA;SPANIEN;41.70636;-0.904477
71709006;LA ALMOZARA;SPANIEN;41.073015;-2.291521
71710004;ZARAGOZA-EL PORTILLO;SPANIEN;41.652743;-0.895903
71711002;;SPANIEN;;
71711010;LA CARTUJA;SPANIEN;37.398611;-6.007222
71711028;;SPANIEN;;
71711036;;SPANIEN;;
71711044;;SPANIEN;;
71711051;;SPANIEN;;
71711085;;SPANIEN;;
71711093;;SPANIEN;;
71711218;EL ESPARTAL;SPANIEN;40.76884;-3.536366
71712000;LA PUEBLA DE HIJAR;SPANIEN;41.212825;-0.44493
71712018;SAMPER;SPANIEN;42.429574;0.289154
71712026;;SPANIEN;;
71712034;;SPANIEN;;
71712042;CASPE;SPANIEN;41.234401;-0.040821
71712059;;SPANIEN;;
71712067;;SPANIEN;;
71712075;;SPANIEN;;
71712083;;SPANIEN;;
71712091;;SPANIEN;;
71712109;FLIX;SPANIEN;41.228106;0.543509
71712117;;SPANIEN;;
71713008;;SPANIEN;;
71713016;;SPANIEN;;
71713032;;SPANIEN;;
71713040;;SPANIEN;;
71713073;LES BORJES DEL CAMPO;SPANIEN;41.162294;1.025185
71713669;PAGNY-COTE-DOR;SPANIEN;;
71714006;REUS;SPANIEN;41.158269;1.10954
71714014;;SPANIEN;;
71714030;TARRAGONA-CLASIFICAT;SPANIEN;41.113954;1.225126
71714048;;SPANIEN;;
71714063;REUS (E.C.);SPANIEN;41.149826;1.105532
71715003;TARRAGONA;SPANIEN;41.113954;1.225126
71715029;;SPANIEN;;
71715037;TORREDEMBARRE;SPANIEN;41.144097;1.400945
71715045;TARRAGONA PORT;SPANIEN;41.105871;1.24489
71716001;SAN VICENTE D CALD-C;SPANIEN;39.52973;-1.184839
71716019;;SPANIEN;;
71716035;;SPANIEN;;
71717009;VILLANOVO LA GELTRU;SPANIEN;42.859166;-2.681792
71717017;;SPANIEN;;
71717025;VALLCARCA;SPANIEN;41.414232;2.13932
71717033;GARRAF;SPANIEN;41.254208;1.902902
71717058;;SPANIEN;;
71717066;;SPANIEN;;
71717074;EL PRAT DE LLOBREGAT;SPANIEN;41.324595;2.09349
71718015;BARCELONA SANTS/E.C.;SPANIEN;41.378907;2.137659
71719013;BARCELONA CAN TUNIS;SPANIEN;41.352534;2.14421
71719021;BARCELONA EL MORROT;SPANIEN;41.385064;2.173403
71719039;BARCELONA-MORROT PUERTO;SPANIEN;41.342564;2.133791
71719047;;SPANIEN;;
71719054;BARCELONA-MORRAT/CON;SPANIEN;41.342645;2.13385
71719062;BARCELONA-CASA ANT-F;SPANIEN;41.36884;2.158867
71719070;BARCELONA PUERTO P E;SPANIEN;41.36884;2.158867
71719211;;SPANIEN;;
71720060;TARRAGONA CONSTANTI;SPANIEN;41.103936;1.21489
71720078;CONSTANTI;SPANIEN;41.128774;1.213745
71721001;;SPANIEN;;
71722017;;SPANIEN;;
71722025;L'ARBOC;SPANIEN;41.265988;1.602034
71722033;ELS MONJOS;SPANIEN;41.323496;1.664723
71722041;VILAFRANCA DEL PEN;SPANIEN;41.346127;1.69794
71722058;LA GRANADA;SPANIEN;41.375253;1.72088
71722074;;SPANIEN;;
71722090;MARTORELL;SPANIEN;41.474359;1.926131
71722108;CASTELLBISBAL;SPANIEN;41.482307;1.984763
71722124;MARTORELL-SEAT;SPANIEN;41.473963;1.92618
71722132;CASTELL-GONVARRI¤;SPANIEN;36.723185;-3.362194
71723007;MOLINS DE REY;SPANIEN;41.413449;2.018243
71723031;;SPANIEN;;
71723056;HISPITALET DE LLOB;SPANIEN;41.366187;2.116494
71725010;;SPANIEN;;
71725036;;SPANIEN;;
71730010;;SPANIEN;;
71730028;;SPANIEN;;
71730036;;SPANIEN;;
71730051;;SPANIEN;;
71730077;;SPANIEN;;
71730085;;SPANIEN;;
71730093;;SPANIEN;;
71731000;;SPANIEN;;
71731018;;SPANIEN;;
71740019;;SPANIEN;;
71742007;HUESCA;SPANIEN;42.131845;-0.407806
71742023;PLASENCIA DEL MONTE;SPANIEN;42.226763;-0.580761
71742049;;SPANIEN;;
71742072;SANTA MARIA Y LA PEN;SPANIEN;40.596326;-4.259615
71742098;;SPANIEN;;
71742114;SABINANIGO;SPANIEN;42.519359;-0.363811
71742130;JACA;SPANIEN;42.571717;-0.547055
71742171;CANFRANC;SPANIEN;42.71649;-0.525487
71748608;CAKOVEC;SPANIEN;;
71751057;BALAGUER;SPANIEN;41.791928;0.806041
71751149;;SPANIEN;;
71751164;;SPANIEN;;
71760017;;SPANIEN;;
71760041;VALLS;SPANIEN;41.285445;1.249459
71765032;AVIGNON MIN;SPANIEN;;
71770024;;SPANIEN;;
71770040;MOLLET-SANTA ROSA;SPANIEN;41.536597;2.206189
71770057;PARETS DEL VALLES;SPANIEN;41.563645;2.228896
71770065;GRANOLLERS-CANOVELLA;SPANIEN;41.60962;2.248466
71771006;;SPANIEN;;
71771022;;SPANIEN;;
71771030;;SPANIEN;;
71771048;;SPANIEN;;
71771055;;SPANIEN;;
71771071;BALENYA-TONA-SEVA;SPANIEN;41.844654;2.249975
71771097;VIC;SPANIEN;41.930437;2.254434
71771105;MANLLEU;SPANIEN;42.003544;2.285201
71771113;;SPANIEN;;
71771139;;SPANIEN;;
71772004;RIPOLL;SPANIEN;42.199459;2.190762
71773010;;SPANIEN;;
71773036;;SPANIEN;;
71773044;;SPANIEN;;
71773069;;SPANIEN;;
71773077;;SPANIEN;;
71773093;PUIGCERDA;SPANIEN;42.433539;1.929115
71780023;ZARAGOZA-ARRABAL;SPANIEN;41.657408;-0.884806
71780049;;SPANIEN;;
71780056;VILLANUEVA DE GALLEG;SPANIEN;41.773749;-0.82466
71780064;SAN GREGORIO;SPANIEN;35.542313;-8.8459
71780072;ZARAGOZA-CORBERA ALTA (TMZ);SPANIEN;41.648823;-0.889085
71781005;ZUERA;SPANIEN;41.867143;-0.786782
71781021;;SPANIEN;;
71782003;TARDIENTA;SPANIEN;41.979796;-0.537437
71782011;;SPANIEN;;
71782029;;SPANIEN;;
71782037;SARINENA;SPANIEN;41.791631;-0.157691
71782045;;SPANIEN;;
71783001;SELGUA;SPANIEN;41.929818;0.118793
71783019;MONZON-RIO CINCA;SPANIEN;41.958865;0.15779
71783027;BINEFAR;SPANIEN;41.84852;0.296054
71783035;TAMARITE-ALTORRICON;SPANIEN;41.833962;0.380101
71783043;;SPANIEN;;
71783050;;SPANIEN;;
71784009;LLEIDA;SPANIEN;41.61759;0.620015
71784017;EL PLA DE VILANOVETA;SPANIEN;;
71784025;BEL-LLOC D'URGELL;SPANIEN;41.630344;0.779128
71784033;MOLLERUSA;SPANIEN;41.622686;0.891352
71784066;;SPANIEN;;
71784082;TARREGA;SPANIEN;41.64808;1.140943
71784090;LERIDA(CONTENEDORES);SPANIEN;41.61759;0.620015
71785006;;SPANIEN;;
71785014;;SPANIEN;;
71785030;;SPANIEN;;
71785055;;SPANIEN;;
71785063;;SPANIEN;;
71785931;BARCELONA CENTRALE;SPANIEN;41.41401;2.132706
71786004;MANRESA;SPANIEN;41.729283;1.822515
71786046;SAN VICENTE DE CASTE;SPANIEN;42.961646;-8.758457
71786053;;SPANIEN;;
71787002;TARRASA;SPANIEN;41.563211;2.008875
71787036;SABADELL SUD;SPANIEN;41.528716;2.105395
71787069;;SPANIEN;;
71788000;MONTCADA-BIFURCACIO;SPANIEN;41.469591;2.179853
71788026;;SPANIEN;;
71788067;;SPANIEN;;
71789024;;SPANIEN;;
71790022;BARCELONA SAGRERA;SPANIEN;41.422325;2.191162
71790030;;SPANIEN;;
71790048;BARCELONA-SAN ANDRES CONDAL;SPANIEN;41.391676;2.163657
71790055;;SPANIEN;;
71790063;MOLLET(SANT FOST)MAR;SPANIEN;41.545095;2.208911
71790071;;SPANIEN;;
71790089;;SPANIEN;;
71790113;LA LLAGOSTA;SPANIEN;41.515017;2.193699
71790121;LA LLAGOSTA;SPANIEN;41.513861;2.193092
71791004;GRANOLLERS-CENTRO;SPANIEN;39.403134;-0.663495
71791012;;SPANIEN;;
71791020;;SPANIEN;;
71791046;;SPANIEN;;
71791061;RIELLS-VIABREA-BREDA;SPANIEN;41.721433;2.550638
71791079;;SPANIEN;;
71791087;GRANOLLERS/CONTENED.;SPANIEN;41.61438;2.268644
71792002;;SPANIEN;;
71792028;;SPANIEN;;
71792036;CALDAS DE MALAVELLA;SPANIEN;41.840758;2.802144
71792044;;SPANIEN;;
71792069;GIRONA (MERCADERIES);SPANIEN;41.942994;2.803797
71793000;GERONA (VIAJEROS);SPANIEN;41.983901;2.818873
71793018;CELRA;SPANIEN;42.025748;2.879041
71793034;FLASSA;SPANIEN;42.044607;2.95673
71793059;;SPANIEN;;
71793067;;SPANIEN;;
71793083;;SPANIEN;;
71793091;FIGUERAS;SPANIEN;42.266904;2.958938
71793117;;SPANIEN;;
71793125;LLANSA;SPANIEN;42.361142;3.127785
71793158;PORT-BOU;SPANIEN;42.421511;3.15977
71793166;CERBERE;SPANIEN;42.449555;3.146715
71793174;PORT-BOU/CONTENEDORE;SPANIEN;42.415499;3.133123
71793182;;SPANIEN;;
71793190;PORT-BOU CADEFER;SPANIEN;42.420069;3.166573
71794008;BARCELONA-TERMINO;SPANIEN;41.3591;2.14257
71794024;;SPANIEN;;
71794040;BADALONA;SPANIEN;41.446988;2.245033
71794057;;SPANIEN;;
71794073;;SPANIEN;;
71794099;;SPANIEN;;
71794107;VILASAR-CABRILS Y C.;SPANIEN;41.51945;2.368825
71795005;MATARO;SPANIEN;41.538112;2.444741
71795013;LLAVANERAS (APT.);SPANIEN;;
71795021;CALDETAS-SAN VICENTE DE MONTAL;SPANIEN;;
71796003;;SPANIEN;;
71796011;;SPANIEN;;
71796029;SAN POL DE MAR;SPANIEN;41.606487;2.613966
71796037;CALELLA;SPANIEN;41.613435;2.653555
71796045;PINEDA;SPANIEN;43.138389;-6.2766
71796052;MALGRAT;SPANIEN;41.709285;1.300993
71796060;BLANES;SPANIEN;41.675995;2.790229
71796078;;SPANIEN;;
71800037;;SPANIEN;;
71800052;;SPANIEN;;
71800078;;SPANIEN;;
71800086;;SPANIEN;;
71801001;PAMPLONA;SPANIEN;42.807523;-1.659902
71801019;LADABEN;SPANIEN;42.794528;-1.68128
71801027;;SPANIEN;;
71801035;NOAIN;SPANIEN;42.744747;-1.631547
71801043;;SPANIEN;;
71801050;;SPANIEN;;
71801068;;SPANIEN;;
71801084;TAFALLA;SPANIEN;42.526799;-1.677678
71801092;;SPANIEN;;
71801134;;SPANIEN;;
71801142;MARCILLA DE NAVARRA;SPANIEN;42.327822;-1.738065
71801159;;SPANIEN;;
71801167;;SPANIEN;;
71801183;NOAIN (CONTENEDORES);SPANIEN;42.749782;-1.631646
71810010;SAN FELICES;SPANIEN;41.938444;-2.024258
71810028;HARO;SPANIEN;42.576872;-2.85023
71810036;;SPANIEN;;
71810044;;SPANIEN;;
71810051;;SPANIEN;;
71810069;FUENMAYOR;SPANIEN;42.466778;-2.562567
71810085;;SPANIEN;;
71810093;;SPANIEN;;
71811000;LOGRONO;SPANIEN;42.46272;-2.444985
71811018;;SPANIEN;;
71811034;;SPANIEN;;
71811059;;SPANIEN;;
71811067;FECULAS-NAVARRA;SPANIEN;42.411148;-2.098196
71811075;;SPANIEN;;
71811083;CALAHORRA;SPANIEN;42.307355;-1.967313
71811091;;SPANIEN;;
71811109;ALFARO;SPANIEN;42.177298;-1.750231
71812008;CASTEJON DE EBRO;SPANIEN;42.116825;-1.675103
71812024;TUDELA DE NAVARRA;SPANIEN;42.061382;-1.606317
71812032;;SPANIEN;;
71812040;;SPANIEN;;
71812057;CORTES DE NAVARRA;SPANIEN;41.940245;-1.453136
71812065;GALLUR;SPANIEN;41.86624;-1.314391
71812073;LUCENI;SPANIEN;41.827302;-1.242182
71812099;CABANAS DE EBRO;SPANIEN;41.793949;-1.163497
71812107;ALAGON;SPANIEN;41.768917;-1.117315
71812115;;SPANIEN;;
71821009;SORIA;SPANIEN;41.766597;-2.479031
71822205;VILLALONQUEJAR;SPANIEN;42.365864;-3.741796
71830059;;SPANIEN;;
71830067;;SPANIEN;;
71830075;;SPANIEN;;
71830091;;SPANIEN;;
71830117;CINTRUENIGO;SPANIEN;42.08009;-1.80624
71830125;;SPANIEN;;
71841007;COSCURITA;SPANIEN;41.435343;-2.47587
71841015;ALMAZAN-VILLA;SPANIEN;41.48727;-2.53317
71850016;MONTEAGUDO DE LAS VILLA;SPANIEN;38.051667;-1.082861
71850040;;SPANIEN;;
71851048;BERLANGA DE DUERO;SPANIEN;41.464174;-2.862334
71851063;OSMA-LA RASA;SPANIEN;42.895306;-3.039175
71851071;SAN ESTEBAN DE GORMA;SPANIEN;41.570535;-3.199308
71851097;;SPANIEN;;
71852004;ARANDA DE DUERO-CHELVA;SPANIEN;41.654048;-3.683135
71852038;ROA DE DUERO (CGD.);SPANIEN;41.697358;-3.930473
71852046;;SPANIEN;;
71852061;PENAFIEL;SPANIEN;41.598472;-4.124512
71852103;;SPANIEN;;
71852129;;SPANIEN;;
71852145;LA CARRERA;SPANIEN;40.421542;-4.620671
71852152;VALLADOLID-LAESPERAN;SPANIEN;41.652251;-4.724532
71852160;;SPANIEN;;
71852178;;SPANIEN;;
71852186;;SPANIEN;;
71860015;;SPANIEN;;
71860023;;SPANIEN;;
71860031;;SPANIEN;;
71871004;;SPANIEN;;
71872002;;SPANIEN;;
71872101;;SPANIEN;;
71872119;;SPANIEN;;
71872812;;SPANIEN;;
71872820;;SPANIEN;;
71872838;;SPANIEN;;
71872846;;SPANIEN;;
71872887;;SPANIEN;;
71910018;;SPANIEN;;
71910026;VILLALUENGA-ASLAND;SPANIEN;36.696421;-5.385775
71912205;DULANTZI ALEGNA DE ALAVA;SPANIEN;42.909999;-2.698387
71921023;TOLEDO;SPANIEN;39.862832;-4.027323
71930016;VILLA DE DON FADRIQU;SPANIEN;39.614323;-3.216962
71930024;;SPANIEN;;
71930032;QUINTANAR DE LA ORDE;SPANIEN;39.594116;-3.040095
71940023;DAIMIEL;SPANIEN;39.069922;-3.614182
71940049;ALMAGRO;SPANIEN;38.888431;-3.711781
71940056;;SPANIEN;;
71941005;;SPANIEN;;
71942003;;SPANIEN;;
71943001;;SPANIEN;;
71944009;;SPANIEN;;
71950022;;SPANIEN;;
71951004;;SPANIEN;;
71951012;VILLAVERDE B.P.C.;SPANIEN;40.416597;-3.693712
71951020;;SPANIEN;;
71951046;MADRID-ABRONIG./CONT;SPANIEN;40.395481;-3.681209
71951053;MADRID-ABRONIGAL;SPANIEN;40.392947;-3.677627
71951061;MADRID-ABRONIGAL (ESTATION-CENTRO);SPANIEN;40.416775;-3.70379
71971002;;SPANIEN;;
71971010;FUENCARRAL FUENTE GR;SPANIEN;40.500445;-3.677211
71980011;;SPANIEN;;
71980029;;SPANIEN;;
71981001;;SPANIEN;;
71982017;VICALVARO-CLASIFICAC;SPANIEN;40.403661;-3.612395
71982215;COSLADA PUERTO SECO;SPANIEN;40.426046;-3.565165
71982223;VICALVARO-CLASIF.(PUERTO SECO);SPANIEN;40.580059;-3.580059
71983023;;SPANIEN;;
71984013;BARCELONA-MALLORCA;SPANIEN;41.396678;2.166346
71984021;BARCELONA-PTO TERCAT CONTENEDORES;SPANIEN;41.385064;2.173404
71984047;SILLA-VALEN.MALL.;SPANIEN;39.362592;-0.412015
71984088;SEVILLA-LA NEGR.CAN.;SPANIEN;37.388859;-5.983235
71984112;CADIZ-PUERTO-CAN.;SPANIEN;41.283151;1.469547
71984120;ALICANTE-CANARIAS;SPANIEN;28.08939;-15.415833
71984146;BILBAO P.GUGGENHEIM-CANARIAS CONTE;SPANIEN;43.263013;-2.934985
71984151;BILBAO PUERTO ATM CONTENEDORES;SPANIEN;43.263013;-2.934985
71984153;BILBAO PUERTO AUTM CONTENEDORES;SPANIEN;43.263013;-2.934985
71984161;BILBAO PUERTO TMB CONTENEDORES;SPANIEN;43.263013;-2.934985
71984187;TARRAGONA REPSOL CONTENEDORES;SPANIEN;41.118883;1.244491
71984203;ALGECIRAS PTO MUELLE DEL NAVIO;SPANIEN;36.140759;-5.456233
71995019;MONTAGUT¤;SPANIEN;42.027262;2.820009
71999995;;SPANIEN;;
72000000;;SERBIEN;;
72012499;DIMITROVGRAD (ZS);SERBIEN;43.020812;22.782693
72110015;DOLJEVAC;SERBIEN;43.191278;21.823802
72110049;BRESTOVAC;SERBIEN;44.041123;22.060639
72110064;PECENJEVCE;SERBIEN;43.092464;21.908153
72110114;GRDELICA;SERBIEN;42.889446;22.076163
72110130;PREDEJANE;SERBIEN;42.829367;22.131516
72110163;VLADICIN HAN;SERBIEN;42.709532;22.062541
72110171;SUVA MORAVA;SERBIEN;42.68345;22.041675
72110205;VRANJSKA BANJA;SERBIEN;42.553005;21.993982
72110213;VRANJE;SERBIEN;42.533768;21.907736
72110239;RISTOVAC;SERBIEN;42.467623;21.847916
72110247;BUJANOVAC;SERBIEN;42.464063;21.806501
72110270;PRESEVO;SERBIEN;42.305336;21.666685
72110502;LESKOVAC;SERBIEN;42.995488;21.954567
72111039;ZITORADJA;SERBIEN;44.02167;21.046376
72111062;PROKUPLJE;SERBIEN;43.236791;21.591583
72111070;TOPLICKA MALA PLANA;SERBIEN;;
72111096;BELOLJIN;SERBIEN;43.24225;21.388136
72111104;PLOCNIK;SERBIEN;43.204001;21.344311
72111112;BARLOVO;SERBIEN;43.182821;21.345005
72111138;KURSUMLIJA;SERBIEN;43.140512;21.273441
72112011;PODUJEVO;SERBIEN;42.910775;21.195627
72112052;JUG BOGDAN;SERBIEN;45.248352;19.380698
72112060;DEVET JUGOVICA;SERBIEN;43.888978;20.353088
72112078;PRISTINA;SERBIEN;42.662914;21.165503
72113019;BELACEVAC;SERBIEN;;
72113043;DRENICA;SERBIEN;42.675135;21.16596
72113076;DOBRA VODA;SERBIEN;44.102994;21.291783
72113084;POGRADE;SERBIEN;;
72113092;METOHIJA;SERBIEN;;
72113118;BUDISAVCI;SERBIEN;42.666316;20.496221
72113134;HVOSNO;SERBIEN;;
72113142;PEC;SERBIEN;43.5725;19.879722
72114017;VOLUJAK;SERBIEN;;
72114033;HRAMOVIK;SERBIEN;;
72114041;RATKOVAC;SERBIEN;44.338842;20.106248
72114058;ZRZE;SERBIEN;;
72114066;MALA KRUSA;SERBIEN;;
72114082;PRIZREN;SERBIEN;43.693056;19.28
72115030;LIPLJAN;SERBIEN;42.519434;21.141423
72115055;BABLJAK;SERBIEN;43.938988;19.084634
72115071;UROSEVAC;SERBIEN;42.42922;21.051954
72115089;GRLICA;SERBIEN;44.862168;20.389826
72115105;KACANIK;SERBIEN;;
72115113;DJENERAL JANKOVIC;SERBIEN;;
72115501;KOSOVO POLJE;SERBIEN;42.638819;20.991056
72120014;LESAK;SERBIEN;43.166454;20.743278
72120030;LEPOSAVIC;SERBIEN;43.101596;20.801116
72120055;IBARSKA SLATINA;SERBIEN;45.701932;17.701144
72120063;BANJSKA;SERBIEN;43.259461;20.171131
72120071;VALAC;SERBIEN;42.796389;20.752222
72120089;ZVECAN;SERBIEN;44.093056;19.727222
72120097;TITOVO MITROVICA;SERBIEN;44.063057;20.067555
72120113;VUCITRN;SERBIEN;;
72120154;PRILUZJE;SERBIEN;42.731577;21.025177
72120170;OBILIC;SERBIEN;43.07473;21.751309
72121012;MATARUSKA BANJA;SERBIEN;43.688976;20.614684
72121038;BOGUTOVACKA BANJA;SERBIEN;42.775497;21.60473
72121061;USCE;SERBIEN;44.818366;20.442122
72121079;JOSANICKA BANJA;SERBIEN;43.369881;20.748726
72121087;PISKANJA;SERBIEN;43.394653;20.691983
72121095;BRVENIK;SERBIEN;43.350328;20.641349
72121111;RASKA;SERBIEN;43.3354;20.472988
72121137;RUDNICA;SERBIEN;43.016849;20.26535
72122036;DEDINA;SERBIEN;43.595087;21.352492
72122044;KRUSEVAC;SERBIEN;43.575755;21.331051
72122051;KOSEVI;SERBIEN;43.579327;21.238227
72122077;STOPANJA;SERBIEN;43.579624;21.151439
72122085;POCEKOVINA;SERBIEN;43.591295;21.090938
72122101;TRSTENIK;SERBIEN;43.617379;21.0023
72122119;VRNJACKA BANJA;SERBIEN;43.625074;20.894188
72122135;PODUNAVCI;SERBIEN;43.669243;20.831484
72122150;RATINA;SERBIEN;43.704119;20.747149
72123018;MEDJUROVO;SERBIEN;43.30396;21.829791
72123026;BELOTINCE;SERBIEN;43.264831;21.841915
72124024;CELE KULA;SERBIEN;43.313868;21.920661
72124032;BELA PALANKA;SERBIEN;43.215864;22.316903
72124040;NISKA BANJA;SERBIEN;43.298184;22.004423
72124065;SICEVO;SERBIEN;43.347459;22.086563
72124073;OSTROVICA;SERBIEN;43.310968;22.127233
72124115;CRVENA REKA;SERBIEN;43.266403;22.242174
72124131;BELA PALANKA;SERBIEN;43.215864;22.316903
72124206;PIROT;SERBIEN;43.124323;22.584363
72124230;SUKOVO;SERBIEN;43.048665;22.671823
72124990;DIMITROVGRAD;SERBIEN;43.008047;22.812381
72125021;BRALJINA;SERBIEN;43.663536;21.496461
72125047;DJUNIS;SERBIEN;43.583722;21.51761
72125070;KORMAN;SERBIEN;44.046022;20.994123
72125096;ADROVAC;SERBIEN;44.23925;20.970043
72125104;ALEKSINAC;SERBIEN;43.504295;21.659385
72125138;GREJAC;SERBIEN;43.419263;21.740732
72125161;TRUPALE;SERBIEN;43.355561;21.812314
72125500;CRVENI KRST;SERBIEN;44.852459;20.392327
72125518;NIS;SERBIEN;43.320477;21.898619
72126011;NIS RANZIRNA;SERBIEN;43.354828;21.812712
72130013;ADRANI;SERBIEN;43.760062;20.650983
72130039;SAMAILA;SERBIEN;43.769246;20.526492
72130054;SLATINA;SERBIEN;44.49602;20.435621
72130062;ZABLACE;SERBIEN;43.852998;20.457829
72130070;PRIJEVOR;SERBIEN;43.924584;20.27611
72130096;DRAGACEVO;SERBIEN;43.764414;20.247299
72130609;CACAK;SERBIEN;43.857523;20.231355
72130617;GORNJI MILANOVAC;SERBIEN;44.020726;20.463313
72132019;BATOCINA;SERBIEN;44.148138;21.058602
72132035;BADNJEVAC;SERBIEN;44.140286;20.975129
72132100;GROSNICA;SERBIEN;43.931512;20.871461
72132118;DRAGOBRACA;SERBIEN;43.969509;20.834087
72132134;KNIC;SERBIEN;43.926748;20.721426
72132142;GRUZA;SERBIEN;43.935151;20.689499
72132159;GUBEREVAC;SERBIEN;44.54358;20.464061
